clockTime	tick	w	a	s	d	mouse_x	mouse_y	is_fire	is_scope	is_jump	is_crouch	is_walking	is_reload	is_e	switch
01:55	68056	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	68064	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	68072	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	68080	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	68088	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	68096	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	68104	1	0	0	0	368	180	0	0	0	0	0	0	0	0
01:55	68112	1	0	0	0	186	180	0	0	0	0	0	0	0	0
01:55	68120	1	0	0	0	388	181	0	0	0	0	0	0	0	0
01:55	68128	1	0	0	1	362	89	0	0	0	0	0	0	0	0
01:55	68136	1	0	0	1	179	89	0	0	0	0	0	0	0	0
01:55	68144	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	68152	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	68160	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	68168	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	68176	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:54	68184	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:54	68192	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:54	68200	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:54	68208	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:54	68216	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:54	68224	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:54	68232	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:54	68240	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:54	68248	1	0	0	0	367	89	0	0	0	0	0	0	0	0
01:54	68256	1	0	0	0	185	87	0	0	0	0	0	0	0	0
01:54	68264	1	0	0	0	186	87	0	0	0	0	0	0	0	0
01:54	68272	1	0	0	1	372	88	0	0	0	0	0	0	0	0
01:54	68280	1	0	0	1	179	89	0	0	0	0	0	0	0	0
01:54	68288	1	0	0	1	179	89	0	0	0	0	0	0	0	0
01:54	68296	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:54	68304	1	0	0	0	360	89	0	0	0	0	0	0	0	0
01:53	68312	1	0	0	0	361	89	0	0	0	0	0	0	0	4
01:53	68320	1	0	0	0	360	89	0	0	0	0	0	0	0	0
01:53	68328	1	0	0	0	179	89	0	0	0	0	0	0	0	4
01:53	68336	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:53	68344	1	0	0	0	179	89	0	0	0	0	0	0	0	4
01:53	68352	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:53	68360	1	0	0	0	360	89	0	0	0	0	0	0	0	0
01:53	68368	1	0	0	0	361	89	0	0	0	0	0	0	0	0
01:53	68376	1	0	0	0	361	89	0	0	0	0	0	0	0	3
