clockTime	tick	w	a	s	d	mouse_x	mouse_y	is_fire	is_scope	is_jump	is_crouch	is_walking	is_reload	is_e	switch
01:55	129357	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	129365	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	129373	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	129381	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	129389	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	129397	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	129405	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	129413	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	129421	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:55	129429	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:55	129437	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:55	129445	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:55	129453	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:55	129461	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:55	129469	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:55	129477	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:54	129485	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:54	129493	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:54	129501	1	0	0	1	23	16	0	0	0	0	0	0	0	0
01:54	129509	1	0	0	1	24	17	0	0	0	0	0	0	0	0
01:54	129517	1	0	0	1	24	16	0	0	0	0	0	0	0	0
01:54	129525	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:54	129533	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:54	129541	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:54	129549	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:54	129557	1	0	0	1	23	16	0	0	0	0	0	0	0	0
01:54	129565	1	0	0	1	25	15	0	0	0	0	0	0	0	0
01:54	129573	1	0	0	1	26	16	0	0	0	0	0	0	0	0
01:54	129581	1	0	0	1	29	16	0	0	0	0	0	0	0	0
01:54	129589	1	0	0	1	29	16	0	0	0	0	0	0	0	0
01:54	129597	1	0	0	1	25	16	0	0	0	0	0	0	0	0
01:54	129605	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:53	129613	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:53	129621	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:53	129629	1	0	0	0	24	15	0	0	0	0	0	0	0	0
01:53	129637	1	0	0	0	24	16	0	0	0	0	0	0	0	0
01:53	129645	1	0	0	0	23	16	0	0	0	0	0	0	0	0
01:53	129653	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	129661	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	129669	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	129677	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	129685	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	129693	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	129701	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	129709	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	129717	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	129725	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	129733	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:52	129741	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:52	129749	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:52	129757	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:52	129765	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:52	129773	1	0	0	0	21	16	0	0	0	0	0	0	0	0
01:52	129781	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:52	129789	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:52	129797	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:52	129805	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:52	129813	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:52	129821	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:52	129829	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:52	129837	1	0	0	0	22	16	0	0	0	0	0	0	0	0
