clockTime	tick	w	a	s	d	mouse_x	mouse_y	is_fire	is_scope	is_jump	is_crouch	is_walking	is_reload	is_e	switch
01:55	116518	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	116526	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	116534	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:55	116542	1	0	0	0	19	16	0	0	0	0	0	0	0	0
01:55	116550	1	0	0	0	17	16	0	0	0	0	0	0	0	0
01:55	116558	1	0	0	0	16	16	0	0	0	0	0	0	0	0
01:55	116566	1	1	0	0	18	17	0	0	0	0	0	0	0	0
01:55	116574	1	1	0	0	13	16	0	0	0	0	0	0	0	0
01:55	116582	1	1	0	0	14	18	0	0	0	0	0	0	0	0
01:55	116590	1	1	0	0	22	16	0	0	0	0	0	0	0	0
01:55	116598	1	1	0	0	22	16	0	0	0	0	0	0	0	0
01:55	116606	1	1	0	0	23	16	0	0	0	0	0	0	0	0
01:55	116614	1	0	0	0	16	15	0	0	0	0	0	0	0	0
01:55	116622	1	1	0	0	16	15	0	0	0	0	0	0	0	0
01:55	116630	1	1	0	0	21	16	0	0	0	0	0	0	0	0
01:55	116638	1	1	0	0	22	16	0	0	0	0	0	0	0	0
01:54	116646	1	1	0	0	22	16	0	0	0	0	0	0	0	0
01:54	116654	1	1	0	0	22	16	0	0	0	0	0	0	0	0
01:54	116662	1	1	0	0	22	16	0	0	0	0	0	0	0	0
01:54	116670	1	1	0	0	22	16	0	0	0	0	0	0	0	0
01:54	116678	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	116686	1	0	0	0	22	16	0	0	1	0	0	0	0	0
01:54	116694	1	0	0	0	21	16	0	0	0	0	0	0	0	0
01:54	116702	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	116710	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	116718	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	116726	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	116734	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	116742	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	116750	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	116758	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:54	116766	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	116774	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	116782	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	116790	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	116798	1	0	0	0	24	16	0	0	0	0	0	0	0	0
01:53	116806	1	0	0	0	25	16	0	0	0	0	0	0	0	0
01:53	116814	1	0	0	0	25	16	0	0	0	0	0	0	0	0
01:53	116822	1	0	0	0	27	16	0	0	0	0	0	0	0	0
01:53	116830	1	0	0	1	22	18	0	0	0	0	0	0	0	0
01:53	116838	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	116846	1	0	0	0	22	16	0	0	0	0	0	0	0	0
01:53	116854	1	0	0	0	23	16	0	0	0	0	0	0	0	0
01:53	116862	1	0	0	0	27	14	0	0	0	0	0	0	0	0
01:53	116870	1	0	0	0	29	15	0	0	0	0	0	0	0	0
01:53	116878	1	0	0	1	35	16	0	0	0	0	0	0	0	0
01:53	116886	1	0	0	1	36	16	0	0	0	0	0	0	0	0
01:53	116894	1	0	0	1	23	17	0	0	0	0	0	0	0	0
01:52	116902	1	0	0	1	22	16	0	0	0	0	0	0	0	0
01:52	116910	1	0	0	1	21	15	0	0	0	0	0	0	0	0
01:52	116918	1	0	0	1	23	16	0	0	0	0	0	0	0	0
01:52	116926	1	0	0	0	21	16	0	0	0	0	0	0	0	0
01:52	116934	1	0	0	0	21	16	0	0	0	0	0	0	0	0
01:52	116942	1	0	0	0	21	15	0	0	0	0	0	0	0	0
01:52	116950	1	0	0	0	21	16	0	0	0	0	0	0	0	0
01:52	116958	1	0	0	0	20	16	0	0	0	0	0	0	0	0
01:52	116966	1	0	0	0	18	16	0	0	0	0	0	0	0	0
01:52	116974	1	0	0	0	16	16	0	0	0	0	0	0	0	0
